'timestampMs','latitudeE7','longitudeE7', 'accuracy','velocity','altitude','verticalAccuracy','activity_timestampMs','activity','activity_confidence' 
1516549528566,47078054,-740351171,23,,,,,,
1516549508497,47078040,-740351177,23,,,,,,
1516549488568,47078101,-740351270,23,,,,,,
1516549468459,47078116,-740351277,22,,,,,,
1516549448428,47078048,-740351193,23,,,,,,
1516549428387,47078052,-740351184,23,,,,,,
1516549408269,47078033,-740351132,23,,,,,,
1516549388190,47078178,-740351250,22,,,,,,
1516549368249,47078168,-740351244,22,,,,,,
1516549348080,47078304,-740351277,22,,,,,,
1516549328048,47078154,-740351267,22,,,,,,
1516549308040,47078181,-740351278,22,,,,,,
1516549288321,47078209,-740351263,22,,,,,,
1516549267878,47078185,-740351276,22,,,,,,
1516549247889,47078170,-740351275,22,,,,,,
1516549227697,47078275,-740351274,22,,,,,,
1516549207662,47078079,-740351187,22,,,,,,
1516549187666,47078157,-740351060,22,,,,1516548363640,TILTING,100
1516549167120,47077994,-740351160,23,,,,1516549167793,STILL,100
1516549147207,47078084,-740351325,22,,,,,,
1516549127231,47078120,-740351037,22,,,,,,
1516549107088,47078446,-740351510,25,,,,,,
1516549087038,47078497,-740351501,24,,,,,,
1516549067039,47078327,-740351394,22,,,,,,
1516549046969,47078499,-740351564,24,,,,,,
1516549026968,47078682,-740351600,24,,,,,,
1516549006920,47078197,-740351223,22,,,,,,
1516548986867,47078519,-740351672,23,,,,,,
1516548966758,47078014,-740351267,23,,,,,,
1516548946689,47078316,-740351271,22,,,,,,
1516548926758,47078690,-740351541,24,,,,,,
1516548906579,47078211,-740351261,22,,,,,,
1516548886538,47078784,-740351649,23,,,,,,
1516548866550,47078069,-740351173,22,,,,,,
1516548846308,47077874,-740350926,23,,,,,,
1516548826307,47078027,-740351177,23,,,,,,
1516548806299,47078042,-740351177,23,,,,,,
1516548786258,47077941,-740351136,23,,,,,,
1516548766169,47077953,-740351136,23,,,,,,
1516548746146,47077958,-740351150,22,,,,,,
1516548725924,47077949,-740350979,22,,,,,,
1516548705998,47078039,-740350931,22,,,,,,
1516548686505,47077861,-740351057,23,,,,,,
1516548665699,47077828,-740351047,23,,,,,,
1516548645708,47077815,-740351042,23,,,,,,
1516548625765,47078029,-740351151,23,,,,,,
1516548605567,47077882,-740351035,23,,,,,,
1516548585540,47077940,-740350959,23,,,,,,
1516548565427,47077908,-740351044,23,,,,,,
1516548545348,47077912,-740351049,23,,,,,,
1516548525328,47077901,-740351061,23,,,,,,
1516548505209,47077892,-740351064,23,,,,,,
1516548485176,47077965,-740351191,23,,,,,,
1516548465159,47077715,-740351126,23,,,,,,
1516548445131,47077961,-740350913,23,,,,,,
1516548424970,47078114,-740351177,22,,,,,,
1516548404930,47077968,-740350970,22,,,,,,
1516548384918,47078010,-740350905,22,,,,,,
1516548364816,47077878,-740350920,23,,,,,,
1516548344808,47077951,-740350968,22,,,,,,
1516548324728,47078020,-740351101,22,,,,,,
1516548304608,47078026,-740351253,22,,,,,,
1516548284608,47078038,-740351177,22,,,,,,
1516548264687,47078056,-740351173,22,,,,,,
1516548244499,47077900,-740351054,23,,,,,,
1516548224429,47078040,-740351133,22,,,,,,
1516548204419,47078063,-740351179,22,,,,,,
1516548184339,47077886,-740350930,23,,,,,,
1516548164327,47077944,-740351057,23,,,,,,
1516548144190,47078031,-740351264,22,,,,,,
1516548124140,47078106,-740351178,22,,,,,,
1516548104219,47078070,-740351197,22,,,,,,
1516548083559,47078059,-740351198,22,,,,,,
1516548063940,47078092,-740351193,22,,,,,,
1516548043899,47078073,-740351189,22,,,,,,
1516548023889,47078071,-740351171,22,,,,,,
1516548003859,47078059,-740351169,22,,,,,,
1516547983578,47078132,-740351251,22,,,,,,
1516547963589,47078079,-740351181,22,,,,,,
1516547943529,47078067,-740351180,22,,,,,,
1516547923419,47078056,-740351181,22,,,,,,
1516547903358,47078052,-740351170,22,,,,,,
1516547883359,47078063,-740351186,22,,,,,,
1516547863221,47078105,-740351185,22,,,,,,
1516547843199,47078217,-740351156,22,,,,,,
1516547823157,47078234,-740351150,22,,,,,,
1516547802917,47078211,-740351156,22,,,,,,
1516547782957,47078095,-740351187,22,,,,,,
1516547762898,47078087,-740351190,22,,,,,,
1516547742788,47078079,-740351184,22,,,,,,
1516547722748,47078079,-740351197,22,,,,,,
1516547702837,47078063,-740351188,22,,,,,,
1516547682813,47078060,-740351202,22,,,,,,
1516547662709,47078197,-740351161,22,,,,,,
1516547641539,47078147,-740351090,22,,,,,,
1516547621318,47078074,-740351193,22,,,,,,
1516547601339,47078050,-740351191,23,,,,,,
1516547581328,47078049,-740351164,22,,,,,,
1516547561129,47078036,-740351168,22,,,,,,
1516547541119,47078061,-740351171,22,,,,,,
1516547521098,47078075,-740351051,22,,,,,,
1516547501711,47078053,-740351174,22,,,,,,
1516547480958,47078198,-740351146,22,,,,,,
1516547460888,47078076,-740351191,22,,,,,,
1516547440768,47078080,-740351187,22,,,,,,
1516547420647,47078042,-740351172,22,,,,,,
1516547400677,47078036,-740351161,22,,,,,,
1516547380548,47078063,-740351164,22,,,,,,
1516547360567,47078073,-740351182,22,,,,,,
1516547340530,47078096,-740351198,22,,,,,,
1516547320496,47078005,-740351193,22,,,,,,
1516547300010,47078044,-740351200,22,,,,,,
1516547279930,47078014,-740351185,22,,,,,,
1516547259906,47077969,-740351206,22,,,,,,
1516547238417,47078019,-740351200,22,,,,,,
1516547218408,47078148,-740351275,22,,,,,,
1516547198288,47078062,-740351171,22,,,,,,
1516547178268,47078084,-740351170,22,,,,,,
1516547158290,47078072,-740351161,22,,,,,,
1516547138120,47078015,-740351255,22,,,,,,
1516547118088,47078077,-740351178,22,,,,,,
1516547098068,47078085,-740351188,22,,,,,,
1516547077989,47078149,-740351271,22,,,,,,
1516547057937,47078139,-740351288,22,,,,,,
1516547037879,47078166,-740351301,22,,,,,,
1516547017819,47078134,-740351310,22,,,,,,
1516546997796,47078053,-740351195,22,,,,,,
1516546977789,47078049,-740351186,22,,,,,,
1516546957639,47078096,-740351257,22,,,,,,
1516546937598,47078072,-740351189,22,,,,,,
1516546917668,47078138,-740351272,22,,,,,,
1516546897518,47078081,-740351170,22,,,,,,
1516546877460,47078059,-740351191,22,,,,,,
1516546857432,47078180,-740351163,22,,,,,,
1516546837389,47078200,-740351167,22,,,,,,
1516546817415,47078130,-740351288,22,,,,,,
1516546797339,47078138,-740351284,22,,,,,,
1516546777358,47078052,-740351211,22,,,,,,
1516546757209,47078085,-740351179,22,,,,,,
1516546737189,47077970,-740351110,22,,,,,,
1516546717078,47078006,-740351142,22,,,,,,
1516546696957,47078067,-740351198,22,,,,,,
1516546676939,47078110,-740351189,22,,,,,,
1516546656949,47078183,-740351270,22,,,,,,
1516546636797,47078100,-740351186,22,,,,,,
1516546616769,47078124,-740351291,22,,,,,,
1516546596827,47078061,-740351198,22,,,,,,
1516546576789,47078082,-740351199,22,,,,,,
1516546555527,47078060,-740351171,23,,,,,,
1516546535590,47078045,-740351177,23,,,,,,
1516546515499,47078028,-740351178,23,,,,,,
1516546495060,47078067,-740351166,22,,,,1516546494981,STILL,100
1516546474419,47078067,-740351166,22,,,,,,
1516546454299,47078032,-740351159,22,,,,,,
1516546434198,47078058,-740351186,22,,,,,,
1516546414150,47078068,-740351187,22,,,,,,
1516546394180,47078055,-740351191,22,,,,,,
1516546374138,47078078,-740351186,22,,,,,,
1516546354039,47078041,-740351189,22,,,,,,
1516546332887,47078037,-740351176,22,,,,,,
1516546312598,47077985,-740351170,22,,,,1516546315457,STILL,100
1516546291510,47077871,-740351246,23,,,,,,
1516546271528,47077992,-740351301,23,,,,,,
1516546249609,47078047,-740351148,23,,,,,,
1516546229549,47077921,-740351066,23,,,,,,
1516546209351,47078014,-740351166,23,,,,,,
1516546189338,47078010,-740351157,23,,,,,,
1516546169370,47078035,-740351158,23,,,,,,
1516546149310,47078060,-740351177,23,,,,,,
1516546129005,47078007,-740351164,23,,,,1516546131786,STILL,100
1516546108820,47077932,-740351247,23,,,,,,
1516546088809,47078020,-740351115,22,,,,,,
1516546068798,47078041,-740351156,22,,,,,,
1516546048818,47078038,-740351155,22,,,,,,
1516546028828,47078045,-740351185,22,,,,1516546028245,STILL,100
1516546007710,47077927,-740351237,23,,,,,,
1516545987683,47078015,-740351162,23,,,,,,
1516545967628,47077976,-740351260,23,,,,,,
1516545947469,47077979,-740351259,23,,,,,,
1516545927498,47078065,-740351179,23,,,,,,
1516545907458,47078060,-740351187,23,,,,,,
1516545887348,47077987,-740351191,23,,,,,,
1516545867338,47078029,-740351190,23,,,,,,
1516545847409,47078006,-740351179,23,,,,1516545847127,STILL,100
1516545827208,47078033,-740351173,23,,,,,,
1516545806000,47078042,-740351167,23,,,,,,
1516545786010,47078052,-740351173,23,,,,,,
1516545765928,47078044,-740351174,23,,,,,,
1516545745857,47078073,-740351198,22,,,,,,
1516545725900,47077972,-740351159,22,,,,,,
1516545705859,47078141,-740351281,22,,,,,,
1516545686420,47078222,-740351142,22,,,,,,
1516545646286,47078436,-740351030,22,,,,1516545651635,ON_FOOT,76
1516545625673,47077618,-740351309,25,,,,1516545617518,TILTING,100
1516545604300,47076411,-740350822,22,,,,,,
1516545583754,47075534,-740350855,24,,,,1516545583400,ON_FOOT,32
1516545563679,47075225,-740350609,22,,2590,2,,,
1516545552269,47075016,-740350594,22,,2590,2,,,
1516545543701,47075016,-740350594,22,,2590,2,,,
1516545522980,47075070,-740350405,22,,,,,,
1516545503005,47075048,-740350506,22,,,,,,
1516545482968,47075089,-740350497,22,,,,,,
1516545462354,47074923,-740350378,22,,,,,,
1516545442312,47075243,-740350403,22,,,,,,
1516545422237,47075209,-740350393,22,,,,1516545431078,STILL,100
1516545402174,47075192,-740350398,22,,,,,,
1516545382046,47075186,-740350393,22,,,,,,
1516545362044,47075200,-740350405,22,,,,,,
1516545342034,47075194,-740350518,22,,,,,,
1516545321903,47075166,-740350582,22,,,,,,
1516545301854,47075224,-740350540,22,,,,,,
1516545281836,47075227,-740350589,22,,,,,,
1516545261804,47075196,-740350536,22,,,,,,
1516545241775,47075128,-740350576,22,,,,,,
1516545221678,47075201,-740350410,22,,,,,,
1516545201530,47075256,-740350431,22,,,,,,
1516545181504,47075251,-740350418,22,,,,,,
1516545161564,47075220,-740350422,22,,,,,,
1516545141374,47075224,-740350417,22,,,,,,
1516545121455,47075224,-740350427,22,,,,,,
1516545101394,47075319,-740350562,22,,,,,,
1516545082040,47075257,-740350529,22,,,,,,
1516545061265,47075254,-740350512,22,,,,,,
1516545041254,47075217,-740350408,22,,,,,,
1516545021224,47075193,-740350542,22,,,,,,
1516545001192,47075228,-740350571,22,,,,,,
1516544980685,47075246,-740350520,22,,,,,,
1516544960495,47075241,-740350543,22,,,,,,
1516544940545,47075231,-740350507,22,,,,,,
1516544920486,47075231,-740350385,22,,,,,,
1516544899774,47075215,-740350384,22,,,,,,
1516544878046,47075208,-740350413,22,,,,,,
1516544858025,47075176,-740350560,22,,,,,,
1516544837775,47075178,-740350520,22,,,,,,
1516544817802,47075173,-740350494,22,,,,,,
1516544797765,47075170,-740350527,22,,,,,,
1516544777626,47075266,-740350416,22,,,,,,
1516544757580,47075266,-740350416,22,,,,,,
1516544737574,47075210,-740350404,22,,,,,,
1516544717465,47075200,-740350404,22,,,,,,
1516544697434,47075201,-740350398,22,,,,,,
1516544677354,47075200,-740350468,22,,,,,,
1516544657305,47075193,-740350468,22,,,,,,
1516544637387,47075193,-740350638,22,,,,,,
1516544617272,47075105,-740350549,22,,,,,,
1516544597215,47075290,-740350495,22,,,,,,
1516544577084,47075225,-740350549,22,,,,,,
1516544557033,47075171,-740350461,22,,,,1516544556825,STILL,100
1516544536976,47075076,-740350493,22,,,,,,
1516544516991,47075082,-740350533,22,,,,1516543610072,TILTING,100
1516544496898,47075258,-740350555,22,,,,,,
1516544475925,47075226,-740350446,22,,,,,,
1516544453151,47075167,-740350673,22,,,,,,
1516544433080,47075021,-740350644,22,,,,,,
1516544413021,47075060,-740350506,22,,,,,,
1516544372897,47075154,-740350679,22,,,,1516544373532,STILL,100
1516544351857,47075288,-740350390,22,,,,,,
1516544330477,47075339,-740350398,22,,,,,,
1516544309327,47075319,-740350407,22,,,,,,
1516544289099,47075319,-740350407,22,,,,,,
1516544268313,47075310,-740350405,22,,,,,,
1516544247307,47075204,-740350482,22,,,,,,
1516544226344,47075299,-740350396,22,,,,,,
1516544206370,47075199,-740350482,22,,,,,,
1516544184801,47075204,-740350483,22,,,,,,
1516544164051,47075204,-740350487,22,,,,,,
1516544143274,47075194,-740350489,22,,,,,,
1516544123257,47075217,-740350496,22,,,,,,
1516544103246,47075220,-740350493,22,,,,,,
1516544082464,47075234,-740350533,22,,,,,,
1516544062453,47075255,-740350521,22,,,,,,
1516544041588,47075359,-740350440,22,,,,,,
1516544020445,47075340,-740350384,22,,,,,,
1516544000167,47075348,-740350395,22,,,,,,
1516543978174,47075244,-740350487,22,,,,,,
1516543957504,47075225,-740350506,22,,,,,,
1516543937034,47075196,-740350506,22,,,,,,
1516543915587,47075184,-740350493,22,,,,,,
1516543895375,47075182,-740350485,22,,,,,,
1516543874709,47075183,-740350410,22,,,,,,
1516543853801,47075212,-740350496,22,,,,,,
1516543832743,47075187,-740350501,22,,,,,,
1516543811859,47075188,-740350472,22,,,,,,
1516543790578,47075293,-740350388,22,,,,,,
1516543769217,47075185,-740350473,22,,,,,,
1516543748525,47075183,-740350481,22,,,,,,
1516543727812,47075173,-740350512,22,,,,,,
1516543706372,47075161,-740350518,22,,,,,,
1516543685999,47075157,-740350515,22,,,,,,
1516543664662,47075201,-740350486,22,,,,,,
1516543644348,47075203,-740350486,22,,,,,,
1516543623383,47075217,-740350497,22,,,,,,
1516543602005,47075187,-740350495,22,,,,,,
1516543581588,47075179,-740350472,22,,,,,,
1516543560201,47075208,-740350472,22,,,,,,
1516543539342,47075208,-740350476,22,,,,,,
1516543518515,47075217,-740350497,22,,,,,,
1516543497137,47075233,-740350495,22,,,,,,
1516543476497,47075209,-740350510,22,,,,,,
1516543455099,47075211,-740350512,22,,,,,,
1516543434108,47075172,-740350498,22,,,,,,
1516543413288,47075187,-740350524,22,,,,,,
1516543391773,47075186,-740350523,22,,,,,,
1516543370445,47075189,-740350521,22,,,,,,
1516543350086,47075194,-740350500,22,,,,,,
1516543326345,47075201,-740350510,22,,,,,,
1516543304926,47075221,-740350520,22,,,,,,
1516543284164,47075206,-740350508,22,,,,,,
1516543262146,47075186,-740350488,22,,,,,,
1516543240765,47075185,-740350487,22,,,,,,
1516543220536,47075221,-740350488,22,,,,,,
1516543199116,47075194,-740350494,22,,,,,,
1516543178056,47075200,-740350506,22,,,,,,
1516543156681,47075207,-740350514,22,,,,,,
1516543136375,47075180,-740350513,22,,,,,,
1516543114900,47075190,-740350501,22,,,,,,
1516543094654,47075193,-740350505,22,,,,,,
1516543073245,47075183,-740350485,22,,,,,,
1516543052673,47075204,-740350475,22,,,,,,
1516543031313,47075198,-740350476,22,,,,,,
1516543010620,47075237,-740350481,22,,,,,,
1516542989891,47075226,-740350487,22,,,,,,
1516542969081,47075214,-740350486,22,,,,,,
1516542948216,47075281,-740350499,22,,,,,,
1516542927611,47075260,-740350500,22,,,,,,
1516542906249,47075317,-740350503,22,,,,,,
1516542885333,47075280,-740350504,22,,,,,,
1516542863981,47075258,-740350497,22,,,,,,
1516542842710,47075204,-740350484,22,,,,,,
1516542821436,47075215,-740350482,22,,,,,,
1516542798019,47075216,-740350494,22,,,,,,
1516542777730,47075189,-740350492,22,,,,,,
1516542756829,47075239,-740350491,22,,,,,,
1516542736228,47075242,-740350495,22,,,,,,
1516542716191,47075262,-740350501,22,,,,,,
1516542696199,47075196,-740350491,22,,,,,,
1516542675290,47075221,-740350502,22,,,,,,
1516542653262,47075194,-740350484,22,,,,,,
1516542631976,47075195,-740350494,22,,,,,,
1516542611254,47075239,-740350493,22,,,,,,
1516542590059,47075238,-740350494,22,,,,,,
1516542569202,47075281,-740350487,22,,,,,,
1516542549750,47075187,-740350486,22,,,,,,
1516542527555,47075201,-740350496,22,,,,,,
1516542507022,47075196,-740350487,22,,,,,,
1516542486857,47075194,-740350486,22,,,,,,
1516542465492,47075178,-740350398,22,,,,,,
1516542445453,47075196,-740350403,22,,,,,,
1516542424603,47075226,-740350491,22,,,,,,
1516542404614,47075225,-740350492,22,,,,,,
1516542384086,47075282,-740350487,22,,,,,,
1516542363313,47075226,-740350484,22,,,,,,
1516542342799,47075304,-740350462,22,,,,,,
1516542322711,47075378,-740350481,22,,,,,,
1516542301310,47075284,-740350541,22,,,,,,
1516542280973,47075227,-740350547,22,,,,,,
1516542260923,47075218,-740350535,22,,,,,,
1516542239797,47075201,-740350486,22,,,,,,
1516542219239,47075201,-740350484,22,,,,,,
1516542197621,47075205,-740350485,22,,,,,,
1516542176829,47075204,-740350480,22,,,,,,
1516542155489,47075230,-740350403,22,,,,,,
1516542134968,47075302,-740350509,23,,,,,,
1516542114416,47075239,-740350502,22,,,,,,
1516542094413,47075244,-740350502,22,,,,,,
1516542073667,47075206,-740350442,22,,,,,,
1516542053108,47075207,-740350528,22,,,,,,
1516542031771,47075203,-740350528,22,,,,,,
1516542011423,47075196,-740350493,22,,,,,,
1516541991286,47075170,-740350483,22,,,,,,
1516541971246,47075170,-740350487,22,,,,,,
1516541950676,47075171,-740350488,22,,,,,,
1516541929456,47075182,-740350487,22,,,,,,
1516541908774,47075206,-740350475,22,,,,,,
1516541887881,47075200,-740350487,22,,,,,,
1516541866569,47075189,-740350486,22,,,,,,
1516541846611,47075166,-740350487,22,,,,,,
1516541825744,47075167,-740350481,22,,,,,,
1516541804596,47075167,-740350482,22,,,,,,
1516541782827,47075171,-740350488,22,,,,,,
1516541762684,47075173,-740350489,22,,,,,,
1516541741304,47075189,-740350490,22,,,,,,
1516541719936,47075180,-740350504,22,,,,,,
1516541699321,47075178,-740350506,22,,,,,,
1516541679228,47075179,-740350499,22,,,,,,
1516541658605,47075166,-740350483,22,,,,,,
1516541636816,47075181,-740350487,22,,,,1516541636744,STILL,100
1516541615897,47075181,-740350487,22,,,,,,
1516541595251,47075205,-740350507,22,,,,,,
1516541574106,47075203,-740350485,22,,,,,,
1516541552730,47075202,-740350492,22,,,,,,
1516541531543,47075183,-740350493,22,,,,,,
1516541511523,47075196,-740350564,22,,2590,2,,,
1516541491523,47075159,-740350807,22,,2590,2,,,
1516541472264,47075101,-740350794,22,,2590,2,,,
1516541430400,47075652,-740350483,22,,,,1516541448823,STILL,32
1516541409095,47075903,-740350538,22,,2583,2,,,
1516541387897,47075849,-740350531,22,,2583,2,,,
1516541366563,47075802,-740350521,22,,2583,2,1516541369406,STILL,100
1516541344056,47075642,-740350392,22,,,,,,
1516541322894,47075725,-740350539,22,,,,,,
1516541302851,47075668,-740350528,22,,,,,,
1516541281620,47075599,-740350617,22,,,,,,
1516541260832,47075571,-740350388,22,,,,,,
1516541239485,47075618,-740350384,22,,,,,,
1516541218076,47075812,-740350397,23,,,,,,
1516541197581,47076046,-740350395,23,,2583,2,1516541180618,TILTING,100
1516541160084,47076139,-740350525,23,,2583,2,,,
1516541125526,47076078,-740350557,22,,2583,2,1516541119638,TILTING,100
1516541097987,47076220,-740350479,26,,2583,2,1516541100796,UNKNOWN,31
1516541072435,47076526,-740350377,28,,2583,2,1516541068398,UNKNOWN,40
1516541037076,47077967,-740350433,22,,2583,2,,,
1516541016668,47076280,-740350607,23,,2583,2,,,
1516540996662,47076179,-740350709,23,,2583,2,1516540987937,STILL,39
1516540976637,47076133,-740350556,23,,2583,2,,,
1516540953546,47076014,-740350507,23,,,,1516540959088,TILTING,100
1516540930473,47076231,-740350639,23,,,,1516540930238,ON_FOOT,29
1516540921212,47076231,-740350639,23,,,,,,
1516540901156,47077345,-740350930,23,,,,1516538642868,TILTING,100
1516540900506,47076382,-740350505,23,,,,,,
1516540867824,47076382,-740350505,23,,,,,,
1516540831177,47076382,-740350505,23,,,,,,
1516540805321,47076243,-740350605,23,,,,1516540816864,STILL,100
1516540748625,47076142,-740350688,23,,,,,,
1516540722249,47076264,-740350620,22,,,,1516540728564,STILL,100
1516540701622,47076342,-740350609,24,,,,,,
1516540670293,47076357,-740350609,23,,,,,,
1516540636940,47075976,-740350539,22,,,,1516540636770,STILL,100
1516540579333,47076447,-740350375,25,,,,1516540558091,STILL,100
1516540535538,47076270,-740350575,23,,2583,2,,,
1516540505929,47076488,-740350466,28,,2583,2,,,
1516540467758,47076586,-740350515,28,,2583,2,1516540482091,STILL,100
1516540446472,47076592,-740350521,29,,2583,2,,,
1516540425134,47076298,-740350542,23,,,,,,
1516540404721,47076242,-740350579,23,,2583,2,,,
1516540384370,47076273,-740350627,23,,2583,2,,,
1516540363359,47076435,-740350520,28,,2583,2,,,
1516540342840,47076647,-740350422,29,,2583,2,,,
1516540321503,47076718,-740350317,28,,2583,2,,,
1516540301333,47076388,-740350531,26,,2583,2,,,
1516540280660,47076189,-740350579,23,,2583,2,,,
1516540258942,47076403,-740350558,25,,2583,2,,,
1516540238034,47076346,-740350490,24,,2583,2,,,
1516540217434,47076633,-740350448,24,,2583,2,,,
1516540196842,47076813,-740350419,29,,2583,2,,,
1516540176131,47077198,-740350421,29,,2583,2,,,
1516540154766,47076610,-740350439,25,,2583,2,,,
1516540133522,47076324,-740350578,23,,2583,2,,,
1516540112161,47076094,-740350481,23,,2583,2,,,
1516540091602,47076359,-740350558,23,,2583,2,,,
1516540070232,47076436,-740350590,28,,2583,2,,,
1516540049352,47076508,-740350578,24,,2583,2,,,
1516540028012,47076459,-740350397,25,,2583,2,,,
1516540006634,47076522,-740350393,28,,2583,2,,,
1516539985726,47076472,-740350343,26,,2583,2,,,
1516539964338,47076357,-740350491,26,,2583,2,,,
1516539943582,47076470,-740350636,24,,2583,2,,,
1516539922258,47076389,-740350461,24,,2583,2,,,
1516539901118,47076350,-740350420,23,,2583,2,,,
1516539879765,47076096,-740350463,22,,,,,,
1516539859650,47076191,-740350421,23,,,,,,
1516539838522,47076428,-740350368,24,,,,,,
1516539817126,47076431,-740350347,24,,,,,,
1516539791795,47076280,-740350450,23,,,,,,
1516539770683,47076838,-740350396,29,,2583,2,,,
1516539749621,47076342,-740350510,23,,2583,2,,,
1516539728607,47076433,-740350496,25,,2583,2,,,
1516539707228,47076158,-740350393,23,,,,,,
1516539687125,47076060,-740350463,22,,,,,,
1516539666688,47075930,-740350458,22,,,,,,
1516539645264,47076337,-740350566,25,,2583,2,,,
1516539624178,47076455,-740350571,29,,2583,2,,,
1516539604258,47076409,-740350553,23,,2583,2,,,
1516539583686,47076441,-740350548,28,,2583,2,,,
1516539563201,47076561,-740350457,29,,2583,2,,,
1516539542318,47077138,-740350496,29,,2583,2,,,
1516539522318,47077106,-740350494,28,,2583,2,,,
1516539500939,47076569,-740350452,29,,2583,2,,,
1516539479591,47076770,-740350348,30,,2583,2,,,
1516539458231,47076610,-740350496,29,,2583,2,,,
1516539437451,47076652,-740350432,28,,2583,2,,,
1516539417319,47076214,-740350518,23,,2583,2,,,
1516539396711,47076229,-740350500,23,,2583,2,,,
1516539376095,47076299,-740350512,29,,2583,2,,,
1516539355011,47076389,-740350511,28,,2583,2,,,
1516539334088,47076417,-740350558,29,,2583,2,,,
1516539310701,47076400,-740350580,29,,2583,2,,,
1516539289385,47076620,-740350421,28,,2583,2,,,
1516539268016,47076579,-740350314,29,,2583,2,,,
1516539246749,47076515,-740350336,29,,2583,2,,,
1516539226452,47076717,-740350372,29,,2583,2,,,
1516539206218,47076360,-740350440,29,,2583,2,,,
1516539185467,47076641,-740350446,28,,2583,2,,,
1516539164183,47076407,-740350446,29,,2583,2,,,
1516539143644,47077042,-740350383,28,,2583,2,,,
1516539123293,47076383,-740350492,23,,2583,2,,,
1516539102740,47076185,-740350632,23,,2583,2,,,
1516539082848,47076178,-740350620,26,,2583,2,,,
1516539061219,47076080,-740350580,23,,2583,2,,,
1516539039408,47078660,-740350564,20,,,,,,
1516539024090,47076128,-740350559,22,,2590,8,,,
1516538995782,47076222,-740350544,23,,2590,8,,,
1516538955663,47075963,-740350570,22,,,,1516538964620,STILL,100
1516538934611,47076153,-740350565,23,,2583,2,,,
1516538913804,47076166,-740350573,23,,2583,2,,,
1516538893729,47076134,-740350521,23,,2583,2,,,
1516538872632,47075974,-740350568,22,,,,,,
1516538852633,47075956,-740350587,22,,2583,2,,,
1516538832561,47075964,-740350610,22,,2583,2,,,
1516538812341,47075959,-740350605,22,,2583,2,,,
1516538790941,47075829,-740350636,22,,,,,,
1516538769706,47076010,-740350599,22,,,,,,
1516538748468,47076020,-740350604,22,,,,,,
1516538727614,47075954,-740350604,22,,,,,,
1516538706226,47076068,-740350693,22,,,,,,
1516538685174,47076030,-740350685,23,,,,,,
1516538663865,47075994,-740350683,22,,,,,,
1516538643833,47075874,-740350596,22,,,,,,
1516538622518,47075774,-740350513,22,,,,,,
1516538602001,47075927,-740350594,22,,,,,,
1516538580645,47075910,-740350596,22,,,,,,
1516538559362,47075980,-740350597,22,,2583,2,,,
1516538538027,47076004,-740350525,22,,2583,2,,,
1516538517026,47075979,-740350601,22,,2583,2,,,
1516538495536,47075946,-740350606,22,,,,,,
1516538474367,47076039,-740350591,22,,,,,,
1516538452950,47076032,-740350584,22,,2583,2,,,
1516538432080,47076177,-740350606,23,,,,,,
1516538410701,47076018,-740350592,22,,,,,,
1516538389659,47076027,-740350588,22,,,,,,
1516538369661,47076033,-740350589,22,,,,,,
1516538348363,47076208,-740350605,23,,,,,,
1516538326964,47076053,-740350599,22,,,,,,
1516538306549,47076088,-740350589,23,,2583,2,,,
1516538285554,47076071,-740350580,23,,,,,,
1516538264917,47076134,-740350495,23,,,,,,
1516538244514,47075963,-740350565,22,,,,,,
1516538223216,47075986,-740350506,22,,2583,2,,,
1516538201816,47075949,-740350577,22,,2583,2,,,
1516538180890,47075924,-740350599,22,,2583,2,,,
1516538160866,47075942,-740350565,23,,,,,,
1516538140817,47075817,-740350614,22,,,,,,
1516538120320,47075722,-740350613,22,,,,,,
1516538099384,47075722,-740350643,22,,,,,,
1516538078362,47075785,-740350549,22,,,,,,
1516538057188,47075697,-740350547,22,,,,,,
1516538036856,47075985,-740350526,23,,2583,2,,,
1516537996801,47076445,-740350403,28,,2583,2,1516538010933,STILL,100
1516537976811,47076502,-740350535,29,,2583,2,,,
1516537955227,47076370,-740350548,29,,2583,2,,,
1516537934308,47076325,-740350534,26,,2583,2,,,
1516537913431,47076426,-740350521,28,,2583,2,,,
1516537893433,47076459,-740350519,28,,2583,2,,,
1516537853341,47077246,-740350500,28,,2583,2,1516537860616,STILL,100
1516537833303,47076339,-740350527,28,,2583,2,,,
1516537811906,47076273,-740350553,26,,2583,2,,,
1516537791175,47077249,-740350689,28,,2583,2,,,
1516537771138,47076882,-740350611,28,,2583,2,,,
1516537751100,47077924,-740350610,28,,2583,2,,,
1516537731041,47076341,-740350613,26,,2583,2,,,
1516537711039,47076116,-740350539,22,,2583,2,,,
1516537690943,47076049,-740350525,23,,2583,2,,,
1516537666125,47076266,-740350588,23,,2583,2,1516537666218,STILL,100
1516537650713,47076385,-740350593,29,,2583,2,,,
1516537629252,47076887,-740350611,28,,2583,2,,,
1516537609267,47076497,-740350533,26,,2590,8,,,
1516537588141,47076737,-740350475,29,,2583,2,,,
1516537568157,47076354,-740350628,25,,2583,2,,,
1516537546650,47076826,-740350562,28,,2583,2,,,
1516537526681,47076500,-740350480,28,,2583,2,,,
1516537505296,47076894,-740350612,28,,2583,2,,,
1516537485322,47076506,-740350609,29,,2583,2,,,
1516537464806,47076720,-740350559,28,,2590,8,,,
1516537444468,47076208,-740350550,23,,2583,2,,,
1516537423517,47076265,-740350574,23,,2583,2,,,
